date,region,state,cases,deaths
2020-06-18,Nordeste,CE,87273,5377
2020-06-18,Nordeste,MA,66091,1607
2020-06-18,Nordeste,PB,31760,709
2020-06-18,Nordeste,PE,48626,4057
2020-06-18,Nordeste,PI,12099,421
2020-06-18,Nordeste,RN,15889,655
2020-06-18,Nordeste,SE,17338,400
2020-06-18,Norte,AC,10664,287
2020-06-18,Norte,AM,60736,2605
2020-06-18,Norte,AP,19387,342
2020-06-18,Norte,PA,76623,4395
2020-06-18,Norte,RO,13804,374
2020-06-18,Norte,RR,7421,231
2020-06-18,Norte,TO,7774,152
2020-06-18,Sudeste,ES,31671,1217
2020-06-18,Sudeste,MG,24906,570
2020-06-18,Sudeste,RJ,87317,8412
2020-06-18,Sudeste,SP,192628,11846
2020-06-18,Sul,PR,11919,406
2020-06-18,Sul,RS,17822,406
2020-06-18,Sul,SC,15573,222
2020-06-19,Centro-Oeste,DF,30902,396
2020-06-19,Centro-Oeste,GO,14027,281
2020-06-19,Centro-Oeste,MS,4666,40
2020-06-19,Centro-Oeste,MT,8353,309
2020-06-19,Nordeste,AL,26906,848
2020-06-19,Nordeste,BA,43922,1305
2020-06-19,Nordeste,CE,89863,5460
2020-06-19,Nordeste,MA,68500,1645
2020-06-19,Nordeste,PB,35093,724
2020-06-19,Nordeste,PE,49720,4102
2020-06-19,Nordeste,PI,12567,435
2020-06-19,Nordeste,RN,16039,693
2020-06-19,Nordeste,SE,17808,426
2020-06-19,Norte,AC,10987,292
2020-06-19,Norte,AM,61683,2624
2020-06-19,Norte,AP,19922,348
2020-06-19,Norte,PA,80072,4469
2020-06-19,Norte,RO,14353,391
2020-06-19,Norte,RR,7650,239
2020-06-19,Norte,TO,7956,159
2020-06-19,Sudeste,ES,33142,1265
2020-06-19,Sudeste,MG,26052,600
2020-06-19,Sudeste,RJ,93378,8595
2020-06-19,Sudeste,SP,211658,12232
2020-06-19,Sul,PR,12785,419
2020-06-19,Sul,RS,18587,423
2020-06-19,Sul,SC,16322,234
2020-06-20,Centro-Oeste,DF,32238,404
2020-06-20,Centro-Oeste,GO,14880,295
2020-06-20,Centro-Oeste,MS,4990,43
2020-06-20,Centro-Oeste,MT,8962,335
2020-06-20,Nordeste,AL,27698,866
2020-06-20,Nordeste,BA,45304,1350
2020-06-20,Nordeste,CE,92156,5518
2020-06-20,Nordeste,MA,69673,1684
2020-06-20,Nordeste,PB,36521,743
2020-06-20,Nordeste,PE,51118,4148
2020-06-20,Nordeste,PI,13813,459
2020-06-20,Nordeste,RN,19206,697
2020-06-20,Nordeste,SE,18449,448
2020-06-20,Norte,AC,11263,297
2020-06-20,Norte,AM,62902,2650
2020-06-20,Norte,AP,21574,353
2020-06-20,Norte,PA,82881,4519
2020-06-20,Norte,RO,14952,409
2020-06-20,Norte,RR,8037,245
2020-06-20,Norte,TO,8203,167
2020-06-20,Sudeste,ES,34216,1297
2020-06-20,Sudeste,MG,27305,636
2020-06-20,Sudeste,RJ,95537,8824
2020-06-20,Sudeste,SP,215793,12494
2020-06-20,Sul,PR,13662,428
2020-06-20,Sul,RS,19138,430
2020-06-20,Sul,SC,17108,237
2020-06-21,Centro-Oeste,DF,33227,423
2020-06-21,Centro-Oeste,GO,15619,303
2020-06-21,Centro-Oeste,MS,5237,45
2020-06-21,Centro-Oeste,MT,9470,360
2020-06-21,Nordeste,AL,28657,884
2020-06-21,Nordeste,BA,46279,1391
2020-06-21,Nordeste,CE,92866,5523
2020-06-21,Nordeste,MA,70059,1721
2020-06-21,Nordeste,PB,36784,766
2020-06-21,Nordeste,PE,52113,4234
2020-06-21,Nordeste,PI,14264,485
2020-06-21,Nordeste,RN,19290,697
2020-06-21,Nordeste,SE,18985,462
2020-06-21,Norte,AC,11381,300
2020-06-21,Norte,AM,63410,2657
2020-06-21,Norte,AP,21840,359
2020-06-21,Norte,PA,84654,4583
2020-06-21,Norte,RO,15181,417
2020-06-21,Norte,RR,8120,251
2020-06-21,Norte,TO,8354,175
2020-06-21,Sudeste,ES,34858,1326
2020-06-21,Sudeste,MG,27641,661
2020-06-21,Sudeste,RJ,96133,8875
2020-06-21,Sudeste,SP,219185,12588
2020-06-21,Sul,PR,14501,451
2020-06-21,Sul,RS,19348,434
2020-06-21,Sul,SC,17582,246
