Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent,Code
Kuwait,2020-04-16,1524,3,225,Asia,KWT
Kyrgyzstan,2020-04-16,466,5,91,Asia,KGZ
Laos,2020-04-16,19,0,2,Asia,LAO
Latvia,2020-04-16,675,5,57,Europe,LVA
Lebanon,2020-04-16,663,21,86,Asia,LBN
Liberia,2020-04-16,59,6,4,Africa,LBR
Libya,2020-04-16,49,1,11,Africa,LBY
Liechtenstein,2020-04-16,79,1,55,Europe,LIE
Lithuania,2020-04-16,1128,32,178,Europe,LTU
Luxembourg,2020-04-16,3444,69,552,Europe,LUX
Madagascar,2020-04-16,111,0,33,Africa,MDG
Malawi,2020-04-16,16,2,0,Africa,MWI
Malaysia,2020-04-16,5182,84,2766,Asia,MYS
Maldives,2020-04-16,25,0,16,Asia,MDV
Mali,2020-04-16,171,13,34,Africa,MLI
Malta,2020-04-16,412,3,82,Europe,MLT
Mauritania,2020-04-16,7,1,2,Africa,MRT
Mauritius,2020-04-16,324,9,81,Africa,MUS
Mexico,2020-04-16,5847,449,2125,Americas,MEX
Moldova,2020-04-16,2154,54,235,Europe,MDA
Monaco,2020-04-16,93,3,12,Europe,MCO
Mongolia,2020-04-16,31,0,5,Asia,MNG
Montenegro,2020-04-16,303,4,55,Europe,MNE
Morocco,2020-04-16,2283,130,249,Africa,MAR
Mozambique,2020-04-16,31,0,2,Africa,MOZ
MS Zaandam,2020-04-16,9,2,0,Outro,NA
Namibia,2020-04-16,16,0,4,Africa,NAM
Nepal,2020-04-16,16,0,2,Asia,NPL
Netherlands,2020-04-16,29383,3327,311,Europe,NLD
New Zealand,2020-04-16,1401,9,770,Oceania,NZL
Nicaragua,2020-04-16,9,1,4,Americas,NIC
Niger,2020-04-16,584,14,90,Africa,NER
Nigeria,2020-04-16,442,13,152,Africa,NGA
Macedonia,2020-04-16,1081,46,121,Europe,MKD
Norway,2020-04-16,6896,152,32,Europe,NOR
Oman,2020-04-16,1019,4,176,Asia,OMN
Pakistan,2020-04-16,6919,128,1645,Asia,PAK
Panama,2020-04-16,3751,103,75,Americas,PAN
Papua New Guinea,2020-04-16,7,0,0,Oceania,PNG
Paraguay,2020-04-16,174,8,30,Americas,PRY
Peru,2020-04-16,12491,274,6120,Americas,PER
Philippines,2020-04-16,5660,362,435,Asia,PHL
Poland,2020-04-16,7918,314,774,Europe,POL
Portugal,2020-04-16,18841,629,493,Europe,PRT
Qatar,2020-04-16,4103,7,415,Asia,QAT
Romania,2020-04-16,7707,392,1357,Europe,ROU
Russia,2020-04-16,27938,232,2304,Europe,RUS
Rwanda,2020-04-16,138,0,60,Africa,RWA
St. Kitts & Nevis,2020-04-16,14,0,0,Americas,KNA
St. Lucia,2020-04-16,15,0,11,Americas,LCA
St. Vincent & Grenadines,2020-04-16,12,0,1,Americas,VCT
San Marino,2020-04-16,426,38,55,Europe,SMR
São Tomé & Príncipe,2020-04-16,4,0,0,Africa,STP
Saudi Arabia,2020-04-16,6380,83,990,Asia,SAU
Senegal,2020-04-16,335,2,194,Africa,SEN
Serbia,2020-04-16,5318,103,0,Europe,SRB
Seychelles,2020-04-16,11,0,0,Africa,SYC
Sierra Leone,2020-04-16,15,0,0,Africa,SLE
Singapore,2020-04-16,4427,10,683,Asia,SGP
Slovakia,2020-04-16,977,8,167,Europe,SVK
Slovenia,2020-04-16,1268,61,174,Europe,SVN
Somalia,2020-04-16,80,5,2,Africa,SOM
South Africa,2020-04-16,2605,48,903,Africa,ZAF
South Sudan,2020-04-16,4,0,0,Africa,SSD
Spain,2020-04-16,184948,19315,74797,Europe,ESP
Sri Lanka,2020-04-16,238,7,68,Asia,LKA
Sudan,2020-04-16,32,5,4,Africa,SDN
Suriname,2020-04-16,10,1,6,Americas,SUR
Sweden,2020-04-16,12540,1333,550,Europe,SWE
Switzerland,2020-04-16,26732,1281,15900,Europe,CHE
Syria,2020-04-16,33,2,5,Asia,SYR
Taiwan,2020-04-16,395,6,155,Asia,TWN
Tanzania,2020-04-16,94,4,11,Africa,TZA
Thailand,2020-04-16,2672,46,1593,Asia,THA
Timor-Leste,2020-04-16,18,0,1,Asia,TLS
Togo,2020-04-16,81,5,45,Africa,TGO
Trinidad & Tobago,2020-04-16,114,8,20,Americas,TTO
Tunisia,2020-04-16,822,37,43,Africa,TUN
Turkey,2020-04-16,74193,1643,7089,Asia,TUR
Uganda,2020-04-16,55,0,20,Africa,UGA
Ukraine,2020-04-16,4161,116,186,Europe,UKR
United Arab Emirates,2020-04-16,5825,35,1095,Asia,ARE
United Kingdom,2020-04-16,104145,13759,375,Europe,GBR
Uruguay,2020-04-16,502,9,286,Americas,URY
United States,2020-04-16,667801,32916,54703,Americas,USA
Uzbekistan,2020-04-16,1349,4,129,Asia,UZB
Venezuela,2020-04-16,204,9,111,Americas,VEN
Vietnam,2020-04-16,268,0,177,Asia,VNM
Palestinian Territories,2020-04-16,374,2,63,Asia,PSE
Western Sahara,2020-04-16,6,0,0,Africa,ESH
Yemen,2020-04-16,1,0,0,Asia,YEM
Zambia,2020-04-16,48,2,30,Africa,ZMB
Zimbabwe,2020-04-16,23,3,1,Africa,ZWE
Afghanistan,2020-04-17,906,30,99,Asia,AFG
Albania,2020-04-17,539,26,283,Europe,ALB
Algeria,2020-04-17,2418,364,846,Africa,DZA
Andorra,2020-04-17,696,35,191,Europe,AND
Angola,2020-04-17,19,2,5,Africa,AGO
Antigua & Barbuda,2020-04-17,23,3,3,Americas,ATG
Argentina,2020-04-17,2669,123,666,Americas,ARG
Armenia,2020-04-17,1201,19,402,Asia,ARM
Australia,2020-04-17,6522,66,3808,Oceania,AUS
Austria,2020-04-17,14595,431,9704,Europe,AUT
Azerbaijan,2020-04-17,1340,15,528,Asia,AZE
Bahamas,2020-04-17,54,9,6,Americas,BHS
Bahrain,2020-04-17,1740,7,725,Asia,BHR
Bangladesh,2020-04-17,1838,75,58,Asia,BGD
Barbados,2020-04-17,75,5,15,Americas,BRB
Belarus,2020-04-17,4779,42,342,Europe,BLR
Belgium,2020-04-17,36138,5163,7961,Europe,BEL
Belize,2020-04-17,18,2,0,Americas,BLZ
Benin,2020-04-17,35,1,18,Africa,BEN
Bhutan,2020-04-17,5,0,2,Asia,BTN
Bolivia,2020-04-17,465,31,26,Americas,BOL
Bosnia & Herzegovina,2020-04-17,1214,46,320,Europe,BIH
Botswana,2020-04-17,15,1,0,Africa,BWA
Brazil,2020-04-17,33682,2141,14026,Americas,BRA
Brunei,2020-04-17,136,1,112,Asia,BRN
Bulgaria,2020-04-17,846,41,141,Europe,BGR
Burkina Faso,2020-04-17,557,35,294,Africa,BFA
Myanmar (Burma),2020-04-17,88,4,5,Asia,MMR
Burundi,2020-04-17,5,1,0,Africa,BDI
Cape Verde,2020-04-17,56,1,1,Africa,CPV
Cambodia,2020-04-17,122,0,98,Asia,KHM
Cameroon,2020-04-17,996,22,164,Africa,CMR
Canada,2020-04-17,32814,1355,10545,Americas,CAN
Central African Republic,2020-04-17,12,0,4,Africa,CAF
Chad,2020-04-17,27,0,5,Africa,TCD
Chile,2020-04-17,9252,116,3621,Americas,CHL
China,2020-04-17,83760,4636,77552,Asia,CHN
Colombia,2020-04-17,3439,153,634,Americas,COL
Congo - Brazzaville,2020-04-17,143,6,11,Africa,COG
Congo - Kinshasa,2020-04-17,287,23,25,Africa,COD
Costa Rica,2020-04-17,649,4,88,Americas,CRI
Côte d’Ivoire,2020-04-17,688,6,193,Africa,CIV
Croatia,2020-04-17,1814,36,600,Europe,HRV
Cuba,2020-04-17,923,31,192,Americas,CUB
Cyprus,2020-04-17,750,12,77,Asia,CYP
Czechia,2020-04-17,6549,173,1174,Europe,CZE
Denmark,2020-04-17,7268,336,3571,Europe,DNK
Diamond Princess,2020-04-17,712,13,644,Outro,NA
Djibouti,2020-04-17,732,2,76,Africa,DJI
Dominica,2020-04-17,16,0,8,Americas,DMA
Dominican Republic,2020-04-17,4126,200,268,Americas,DOM
Ecuador,2020-04-17,8450,421,838,Americas,ECU
Egypt,2020-04-17,2844,205,646,Africa,EGY
El Salvador,2020-04-17,177,7,38,Americas,SLV
Equatorial Guinea,2020-04-17,79,0,4,Africa,GNQ
Eritrea,2020-04-17,35,0,0,Africa,ERI
Estonia,2020-04-17,1459,38,145,Europe,EST
Swaziland,2020-04-17,16,1,8,Africa,SWZ
Ethiopia,2020-04-17,96,3,15,Africa,ETH
Fiji,2020-04-17,17,0,0,Oceania,FJI
Finland,2020-04-17,3489,82,1700,Europe,FIN
France,2020-04-17,149130,18703,35006,Europe,FRA
Gabon,2020-04-17,108,1,7,Africa,GAB
Gambia,2020-04-17,9,1,2,Africa,GMB
Georgia,2020-04-17,370,3,79,Asia,GEO
Germany,2020-04-17,141397,4352,83114,Europe,DEU
Ghana,2020-04-17,641,8,83,Africa,GHA
Greece,2020-04-17,2224,108,269,Europe,GRC
Grenada,2020-04-17,14,0,6,Americas,GRD
Guatemala,2020-04-17,214,7,21,Americas,GTM
Guinea,2020-04-17,477,3,59,Africa,GIN
Guinea-Bissau,2020-04-17,43,0,0,Africa,GNB
Guyana,2020-04-17,63,6,9,Americas,GUY
Haiti,2020-04-17,43,3,0,Americas,HTI
Vatican City,2020-04-17,8,0,2,Europe,VAT
Honduras,2020-04-17,442,41,10,Americas,HND
Hungary,2020-04-17,1763,156,207,Europe,HUN
Iceland,2020-04-17,1754,9,1224,Europe,ISL
India,2020-04-17,14352,486,2041,Asia,IND
Indonesia,2020-04-17,5923,520,607,Asia,IDN
Iran,2020-04-17,79494,4958,54064,Asia,IRN
Iraq,2020-04-17,1482,81,906,Asia,IRQ
Ireland,2020-04-17,13980,530,77,Europe,IRL
Israel,2020-04-17,12982,151,3126,Asia,ISR
Italy,2020-04-17,172434,22745,42727,Europe,ITA
Jamaica,2020-04-17,143,5,25,Americas,JAM
Japan,2020-04-17,9787,190,935,Asia,JPN
Jordan,2020-04-17,407,7,265,Asia,JOR
Kazakhstan,2020-04-17,1546,17,347,Asia,KAZ
Kenya,2020-04-17,246,11,53,Africa,KEN
South Korea,2020-04-17,10635,230,7829,Asia,KOR
Kosovo,2020-04-17,480,12,84,Outro,NA
Kuwait,2020-04-17,1658,5,258,Asia,KWT
Kyrgyzstan,2020-04-17,489,5,114,Asia,KGZ
Laos,2020-04-17,19,0,2,Asia,LAO
Latvia,2020-04-17,682,5,88,Europe,LVA
Lebanon,2020-04-17,668,21,86,Asia,LBN
Liberia,2020-04-17,76,7,7,Africa,LBR
Libya,2020-04-17,49,1,11,Africa,LBY
Liechtenstein,2020-04-17,79,1,55,Europe,LIE
Lithuania,2020-04-17,1149,33,210,Europe,LTU
Luxembourg,2020-04-17,3480,72,579,Europe,LUX
Madagascar,2020-04-17,117,0,33,Africa,MDG
Malawi,2020-04-17,17,2,3,Africa,MWI
Malaysia,2020-04-17,5251,86,2967,Asia,MYS
Maldives,2020-04-17,28,0,16,Asia,MDV
Mali,2020-04-17,171,13,34,Africa,MLI
Malta,2020-04-17,422,3,91,Europe,MLT
Mauritania,2020-04-17,7,1,2,Africa,MRT
Mauritius,2020-04-17,324,9,108,Africa,MUS
Mexico,2020-04-17,6297,486,2125,Americas,MEX
Moldova,2020-04-17,2264,56,276,Europe,MDA
Monaco,2020-04-17,94,3,20,Europe,MCO
Mongolia,2020-04-17,31,0,5,Asia,MNG
Montenegro,2020-04-17,303,5,55,Europe,MNE
Morocco,2020-04-17,2564,135,281,Africa,MAR
Mozambique,2020-04-17,34,0,2,Africa,MOZ
MS Zaandam,2020-04-17,9,2,0,Outro,NA
Namibia,2020-04-17,16,0,4,Africa,NAM
Nepal,2020-04-17,30,0,2,Asia,NPL
Netherlands,2020-04-17,30619,3471,315,Europe,NLD
New Zealand,2020-04-17,1409,11,816,Oceania,NZL
Nicaragua,2020-04-17,9,1,4,Americas,NIC
Niger,2020-04-17,627,18,110,Africa,NER
Nigeria,2020-04-17,493,17,159,Africa,NGA
Macedonia,2020-04-17,1117,49,139,Europe,MKD
Norway,2020-04-17,6937,161,32,Europe,NOR
Oman,2020-04-17,1069,6,176,Asia,OMN
Pakistan,2020-04-17,7025,135,1765,Asia,PAK
Panama,2020-04-17,4016,109,98,Americas,PAN
Papua New Guinea,2020-04-17,7,0,0,Oceania,PNG
Paraguay,2020-04-17,199,8,30,Americas,PRY
Peru,2020-04-17,13489,300,6541,Americas,PER
Philippines,2020-04-17,5878,387,487,Asia,PHL
Poland,2020-04-17,8379,332,866,Europe,POL
Portugal,2020-04-17,19022,657,519,Europe,PRT
Qatar,2020-04-17,4663,7,464,Asia,QAT
Romania,2020-04-17,8067,411,1508,Europe,ROU
Russia,2020-04-17,32008,273,2590,Europe,RUS
Rwanda,2020-04-17,143,0,65,Africa,RWA
St. Kitts & Nevis,2020-04-17,14,0,0,Americas,KNA
St. Lucia,2020-04-17,15,0,11,Americas,LCA
St. Vincent & Grenadines,2020-04-17,12,0,1,Americas,VCT
San Marino,2020-04-17,435,39,57,Europe,SMR
São Tomé & Príncipe,2020-04-17,4,0,0,Africa,STP
Saudi Arabia,2020-04-17,7142,87,1049,Asia,SAU
Senegal,2020-04-17,342,2,198,Africa,SEN
Serbia,2020-04-17,5690,110,534,Europe,SRB
Seychelles,2020-04-17,11,0,5,Africa,SYC
Sierra Leone,2020-04-17,26,0,0,Africa,SLE
Singapore,2020-04-17,5050,11,708,Asia,SGP
Slovakia,2020-04-17,1049,9,175,Europe,SVK
Slovenia,2020-04-17,1304,66,174,Europe,SVN
Somalia,2020-04-17,116,6,2,Africa,SOM
South Africa,2020-04-17,2783,50,903,Africa,ZAF
South Sudan,2020-04-17,4,0,0,Africa,SSD
Spain,2020-04-17,190839,20002,74797,Europe,ESP
Sri Lanka,2020-04-17,244,7,77,Asia,LKA
Sudan,2020-04-17,33,6,4,Africa,SDN
Suriname,2020-04-17,10,1,6,Americas,SUR
Sweden,2020-04-17,13216,1400,550,Europe,SWE
Switzerland,2020-04-17,27078,1327,16400,Europe,CHE
Syria,2020-04-17,38,2,5,Asia,SYR
Taiwan,2020-04-17,395,6,166,Asia,TWN
Tanzania,2020-04-17,147,5,11,Africa,TZA
Thailand,2020-04-17,2700,47,1689,Asia,THA
Timor-Leste,2020-04-17,18,0,1,Asia,TLS
Togo,2020-04-17,83,5,48,Africa,TGO
Trinidad & Tobago,2020-04-17,114,8,20,Americas,TTO
Tunisia,2020-04-17,864,37,43,Africa,TUN
Turkey,2020-04-17,78546,1769,8631,Asia,TUR
Uganda,2020-04-17,56,0,20,Africa,UGA
Ukraine,2020-04-17,4662,125,246,Europe,UKR
United Arab Emirates,2020-04-17,6302,37,1188,Asia,ARE
United Kingdom,2020-04-17,109769,14607,394,Europe,GBR
Uruguay,2020-04-17,502,9,286,Americas,URY
United States,2020-04-17,699706,36773,58545,Americas,USA
Uzbekistan,2020-04-17,1405,4,156,Asia,UZB
Venezuela,2020-04-17,204,9,111,Americas,VEN
Vietnam,2020-04-17,268,0,198,Asia,VNM
Palestinian Territories,2020-04-17,402,2,69,Asia,PSE
Western Sahara,2020-04-17,6,0,0,Africa,ESH
Yemen,2020-04-17,1,0,0,Asia,YEM
Zambia,2020-04-17,52,2,30,Africa,ZMB
Zimbabwe,2020-04-17,24,3,2,Africa,ZWE
Afghanistan,2020-04-18,933,30,112,Asia,AFG
Albania,2020-04-18,548,26,302,Europe,ALB
Algeria,2020-04-18,2534,367,894,Africa,DZA
Andorra,2020-04-18,704,35,205,Europe,AND
Angola,2020-04-18,24,2,6,Africa,AGO
Antigua & Barbuda,2020-04-18,23,3,3,Americas,ATG
Argentina,2020-04-18,2758,129,685,Americas,ARG
Armenia,2020-04-18,1248,20,523,Asia,ARM
Australia,2020-04-18,6547,67,4124,Oceania,AUS
Austria,2020-04-18,14671,443,10214,Europe,AUT
Azerbaijan,2020-04-18,1373,18,590,Asia,AZE
Bahamas,2020-04-18,55,9,10,Americas,BHS
Bahrain,2020-04-18,1773,7,755,Asia,BHR
Bangladesh,2020-04-18,2144,84,66,Asia,BGD
Barbados,2020-04-18,75,5,17,Americas,BRB
Belarus,2020-04-18,4779,45,342,Europe,BLR
Belgium,2020-04-18,37183,5453,8348,Europe,BEL
Belize,2020-04-18,18,2,0,Americas,BLZ
Benin,2020-04-18,35,1,18,Africa,BEN
Bhutan,2020-04-18,5,0,2,Asia,BTN
Bolivia,2020-04-18,493,31,31,Americas,BOL
Bosnia & Herzegovina,2020-04-18,1268,47,338,Europe,BIH
Botswana,2020-04-18,15,1,0,Africa,BWA
Brazil,2020-04-18,36658,2354,14026,Americas,BRA
Brunei,2020-04-18,137,1,113,Asia,BRN
Bulgaria,2020-04-18,878,41,153,Europe,BGR
Burkina Faso,2020-04-18,565,36,321,Africa,BFA
Myanmar (Burma),2020-04-18,98,5,5,Asia,MMR
Burundi,2020-04-18,5,1,0,Africa,BDI
Cape Verde,2020-04-18,58,1,1,Africa,CPV
Cambodia,2020-04-18,122,0,103,Asia,KHM
Cameroon,2020-04-18,1017,22,177,Africa,CMR
Canada,2020-04-18,34356,1400,10964,Americas,CAN
Central African Republic,2020-04-18,12,0,4,Africa,CAF
Chad,2020-04-18,33,0,8,Africa,TCD
Chile,2020-04-18,9730,126,4035,Americas,CHL
China,2020-04-18,83787,4636,77614,Asia,CHN
Colombia,2020-04-18,3439,153,634,Americas,COL
Congo - Brazzaville,2020-04-18,143,6,11,Africa,COG
Congo - Kinshasa,2020-04-18,307,25,26,Africa,COD
Costa Rica,2020-04-18,655,4,97,Americas,CRI
Côte d’Ivoire,2020-04-18,801,8,239,Africa,CIV
Croatia,2020-04-18,1832,39,615,Europe,HRV
Cuba,2020-04-18,986,32,227,Americas,CUB
Cyprus,2020-04-18,761,12,79,Asia,CYP
Czechia,2020-04-18,6606,181,1227,Europe,CZE
Denmark,2020-04-18,7437,346,4031,Europe,DNK
Diamond Princess,2020-04-18,712,13,644,Outro,NA
Djibouti,2020-04-18,732,2,76,Africa,DJI
Dominica,2020-04-18,16,0,8,Americas,DMA
Dominican Republic,2020-04-18,4335,217,312,Americas,DOM
Ecuador,2020-04-18,9022,456,1008,Americas,ECU
Egypt,2020-04-18,3032,224,701,Africa,EGY
El Salvador,2020-04-18,190,7,43,Americas,SLV
Equatorial Guinea,2020-04-18,79,0,4,Africa,GNQ
Eritrea,2020-04-18,39,0,3,Africa,ERI
Estonia,2020-04-18,1512,38,162,Europe,EST
Swaziland,2020-04-18,22,1,8,Africa,SWZ
Ethiopia,2020-04-18,105,3,16,Africa,ETH
Fiji,2020-04-18,17,0,0,Oceania,FJI
Finland,2020-04-18,3681,90,1700,Europe,FIN
France,2020-04-18,149149,19345,36587,Europe,FRA
Gabon,2020-04-18,108,1,7,Africa,GAB
Gambia,2020-04-18,9,1,2,Africa,GMB
Georgia,2020-04-18,388,4,86,Asia,GEO
Germany,2020-04-18,143342,4459,85400,Europe,DEU
Ghana,2020-04-18,834,9,99,Africa,GHA
Greece,2020-04-18,2235,110,269,Europe,GRC
Grenada,2020-04-18,14,0,6,Americas,GRD
Guatemala,2020-04-18,235,7,21,Americas,GTM
Guinea,2020-04-18,518,3,65,Africa,GIN
Guinea-Bissau,2020-04-18,46,0,0,Africa,GNB
Guyana,2020-04-18,63,6,9,Americas,GUY
Haiti,2020-04-18,44,3,0,Americas,HTI
Vatican City,2020-04-18,8,0,2,Europe,VAT
Honduras,2020-04-18,457,46,10,Americas,HND
Hungary,2020-04-18,1834,172,231,Europe,HUN
Iceland,2020-04-18,1760,9,1291,Europe,ISL
India,2020-04-18,15722,521,2463,Asia,IND
Indonesia,2020-04-18,6248,535,631,Asia,IDN
Iran,2020-04-18,80868,5031,55987,Asia,IRN
Iraq,2020-04-18,1513,82,953,Asia,IRQ
Ireland,2020-04-18,14758,571,77,Europe,IRL
Israel,2020-04-18,13265,164,3456,Asia,ISR
Italy,2020-04-18,175925,23227,44927,Europe,ITA
Jamaica,2020-04-18,163,5,25,Americas,JAM
Japan,2020-04-18,10296,222,1069,Asia,JPN
Jordan,2020-04-18,413,7,269,Asia,JOR
Kazakhstan,2020-04-18,1615,17,377,Asia,KAZ
Kenya,2020-04-18,262,12,60,Africa,KEN
South Korea,2020-04-18,10653,232,7937,Asia,KOR
Kosovo,2020-04-18,510,12,93,Outro,NA
Kuwait,2020-04-18,1751,6,280,Asia,KWT
Kyrgyzstan,2020-04-18,506,5,130,Asia,KGZ
Laos,2020-04-18,19,0,2,Asia,LAO
Latvia,2020-04-18,712,5,88,Europe,LVA
Lebanon,2020-04-18,672,21,99,Asia,LBN
Liberia,2020-04-18,76,7,7,Africa,LBR
Libya,2020-04-18,49,1,11,Africa,LBY
Liechtenstein,2020-04-18,79,1,55,Europe,LIE
Lithuania,2020-04-18,1239,33,228,Europe,LTU
Luxembourg,2020-04-18,3537,72,601,Europe,LUX
Madagascar,2020-04-18,120,0,35,Africa,MDG
Malawi,2020-04-18,17,2,3,Africa,MWI
Malaysia,2020-04-18,5305,88,3102,Asia,MYS
Maldives,2020-04-18,35,0,16,Asia,MDV
Mali,2020-04-18,216,13,41,Africa,MLI
Malta,2020-04-18,426,3,99,Europe,MLT
Mauritania,2020-04-18,7,1,2,Africa,MRT
Mauritius,2020-04-18,325,9,180,Africa,MUS
Mexico,2020-04-18,6875,546,2125,Americas,MEX
Moldova,2020-04-18,2378,57,391,Europe,MDA
Monaco,2020-04-18,94,3,22,Europe,MCO
Mongolia,2020-04-18,31,0,5,Asia,MNG
Montenegro,2020-04-18,307,5,55,Europe,MNE
Morocco,2020-04-18,2685,137,314,Africa,MAR
Mozambique,2020-04-18,35,0,4,Africa,MOZ
MS Zaandam,2020-04-18,9,2,0,Outro,NA
Namibia,2020-04-18,16,0,6,Africa,NAM
Nepal,2020-04-18,31,0,2,Asia,NPL
Netherlands,2020-04-18,31766,3613,317,Europe,NLD
New Zealand,2020-04-18,1422,11,867,Oceania,NZL
Nicaragua,2020-04-18,9,2,6,Americas,NIC
Niger,2020-04-18,639,19,113,Africa,NER
Nigeria,2020-04-18,542,19,166,Africa,NGA
Macedonia,2020-04-18,1170,49,164,Europe,MKD
Norway,2020-04-18,7036,164,32,Europe,NOR
Oman,2020-04-18,1180,6,176,Asia,OMN
Pakistan,2020-04-18,7638,143,1832,Asia,PAK
Panama,2020-04-18,4210,116,122,Americas,PAN
Papua New Guinea,2020-04-18,7,0,0,Oceania,PNG
Paraguay,2020-04-18,202,8,35,Americas,PRY
Peru,2020-04-18,14420,348,6684,Americas,PER
Philippines,2020-04-18,6087,397,516,Asia,PHL
Poland,2020-04-18,8742,347,981,Europe,POL
Portugal,2020-04-18,19685,687,610,Europe,PRT
Qatar,2020-04-18,5008,8,510,Asia,QAT
Romania,2020-04-18,8418,421,1730,Europe,ROU
Russia,2020-04-18,36793,313,3057,Europe,RUS
Rwanda,2020-04-18,144,0,69,Africa,RWA
St. Kitts & Nevis,2020-04-18,14,0,0,Americas,KNA
St. Lucia,2020-04-18,15,0,11,Americas,LCA
St. Vincent & Grenadines,2020-04-18,12,0,1,Americas,VCT
San Marino,2020-04-18,455,39,60,Europe,SMR
São Tomé & Príncipe,2020-04-18,4,0,0,Africa,STP
Saudi Arabia,2020-04-18,8274,92,1329,Asia,SAU
Senegal,2020-04-18,350,3,211,Africa,SEN
Serbia,2020-04-18,5994,117,637,Europe,SRB
Seychelles,2020-04-18,11,0,5,Africa,SYC
Sierra Leone,2020-04-18,30,0,0,Africa,SLE
Singapore,2020-04-18,5992,11,740,Asia,SGP
Slovakia,2020-04-18,1089,11,213,Europe,SVK
Slovenia,2020-04-18,1317,70,190,Europe,SVN
Somalia,2020-04-18,135,7,2,Africa,SOM
South Africa,2020-04-18,3034,52,903,Africa,ZAF
South Sudan,2020-04-18,4,0,0,Africa,SSD
Spain,2020-04-18,191726,20043,74797,Europe,ESP
Sri Lanka,2020-04-18,254,7,86,Asia,LKA
Sudan,2020-04-18,66,10,6,Africa,SDN
Suriname,2020-04-18,10,1,6,Americas,SUR
Sweden,2020-04-18,13822,1511,550,Europe,SWE
Switzerland,2020-04-18,27404,1368,17100,Europe,CHE
Syria,2020-04-18,38,2,5,Asia,SYR
Taiwan,2020-04-18,398,6,178,Asia,TWN
Tanzania,2020-04-18,147,5,11,Africa,TZA
Thailand,2020-04-18,2733,47,1787,Asia,THA
Timor-Leste,2020-04-18,18,0,1,Asia,TLS
Togo,2020-04-18,84,5,49,Africa,TGO
Trinidad & Tobago,2020-04-18,114,8,21,Americas,TTO
Tunisia,2020-04-18,864,37,43,Africa,TUN
Turkey,2020-04-18,82329,1890,10453,Asia,TUR
Uganda,2020-04-18,55,0,22,Africa,UGA
Ukraine,2020-04-18,5106,133,275,Europe,UKR
United Arab Emirates,2020-04-18,6302,37,1188,Asia,ARE
United Kingdom,2020-04-18,115314,15498,414,Europe,GBR
Uruguay,2020-04-18,508,9,294,Americas,URY
United States,2020-04-18,732197,38664,64840,Americas,USA
Uzbekistan,2020-04-18,1490,5,194,Asia,UZB
Venezuela,2020-04-18,227,9,113,Americas,VEN
Vietnam,2020-04-18,268,0,201,Asia,VNM
Palestinian Territories,2020-04-18,418,2,69,Asia,PSE
Western Sahara,2020-04-18,6,0,0,Africa,ESH
Yemen,2020-04-18,1,0,0,Asia,YEM
Zambia,2020-04-18,57,2,33,Africa,ZMB
Zimbabwe,2020-04-18,25,3,2,Africa,ZWE
Afghanistan,2020-04-19,996,33,131,Asia,AFG
Albania,2020-04-19,562,26,314,Europe,ALB
Algeria,2020-04-19,2629,375,1047,Africa,DZA
Andorra,2020-04-19,713,36,235,Europe,AND
Angola,2020-04-19,24,2,6,Africa,AGO
Antigua & Barbuda,2020-04-19,23,3,3,Americas,ATG
Argentina,2020-04-19,2839,132,709,Americas,ARG
Armenia,2020-04-19,1291,20,545,Asia,ARM
Australia,2020-04-19,6547,67,4124,Oceania,AUS
Austria,2020-04-19,14749,452,10501,Europe,AUT
Azerbaijan,2020-04-19,1398,19,712,Asia,AZE
Bahamas,2020-04-19,55,9,10,Americas,BHS
Bahrain,2020-04-19,1881,7,759,Asia,BHR
Bangladesh,2020-04-19,2456,91,75,Asia,BGD
Barbados,2020-04-19,75,5,17,Americas,BRB
Belarus,2020-04-19,4779,47,494,Europe,BLR
Belgium,2020-04-19,38496,5683,8757,Europe,BEL
Belize,2020-04-19,18,2,2,Americas,BLZ
Benin,2020-04-19,35,1,18,Africa,BEN
Bhutan,2020-04-19,5,0,2,Asia,BTN
Bolivia,2020-04-19,520,32,31,Americas,BOL
Bosnia & Herzegovina,2020-04-19,1285,48,347,Europe,BIH
Botswana,2020-04-19,20,1,0,Africa,BWA
Brazil,2020-04-19,38654,2462,22130,Americas,BRA
Brunei,2020-04-19,138,1,115,Asia,BRN
Bulgaria,2020-04-19,894,42,161,Europe,BGR
Burkina Faso,2020-04-19,576,36,338,Africa,BFA
Myanmar (Burma),2020-04-19,111,5,7,Asia,MMR
Burundi,2020-04-19,5,1,0,Africa,BDI
Cape Verde,2020-04-19,61,1,1,Africa,CPV
Cambodia,2020-04-19,122,0,105,Asia,KHM
Cameroon,2020-04-19,1017,42,305,Africa,CMR
Canada,2020-04-19,35633,1564,11847,Americas,CAN
Central African Republic,2020-04-19,12,0,4,Africa,CAF
Chad,2020-04-19,33,0,8,Africa,TCD
Chile,2020-04-19,10088,133,4338,Americas,CHL
China,2020-04-19,83805,4636,77690,Asia,CHN
Colombia,2020-04-19,3792,179,711,Americas,COL
Congo - Brazzaville,2020-04-19,143,6,11,Africa,COG
Congo - Kinshasa,2020-04-19,327,25,26,Africa,COD
Costa Rica,2020-04-19,660,5,112,Americas,CRI
Côte d’Ivoire,2020-04-19,847,9,260,Africa,CIV
Croatia,2020-04-19,1871,47,709,Europe,HRV
