city,city_ibge_code,date,estimated_population_2019,is_repeated,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,place_type,state,new_confirmed,new_deaths
Arraial do Cabo,3300258,2020-04-13,30349,False,False,1,3.295,2020-04-13,1.0,1,city,RJ,0,0
Barra Mansa,3300407,2020-04-13,184412,False,False,12,6.50717,2020-04-13,,0,city,RJ,1,0
Barra do Piraí,3300308,2020-04-13,100374,False,False,6,5.97764,2020-04-13,,0,city,RJ,0,0
Belford Roxo,3300456,2020-04-13,510906,False,False,47,9.19934,2020-04-13,0.0638,3,city,RJ,1,0
Bom Jardim,3300506,2020-04-13,27446,False,False,2,7.28704,2020-04-13,,0,city,RJ,0,0
Bom Jesus do Itabapoana,3300605,2020-04-13,37096,False,False,3,8.08713,2020-04-13,0.3333,1,city,RJ,0,0
Cabo Frio,3300704,2020-04-13,226525,False,False,7,3.09017,2020-04-13,,0,city,RJ,0,0
Cachoeiras de Macacu,3300803,2020-04-13,58937,False,False,2,3.39345,2020-04-13,0.5,1,city,RJ,0,0
Campos dos Goytacazes,3301009,2020-04-13,507548,False,False,5,0.98513,2020-04-13,,0,city,RJ,1,0
Cantagalo,3301108,2020-04-13,20172,False,False,1,4.95737,2020-04-13,,0,city,RJ,0,0
Casimiro de Abreu,3301306,2020-04-13,44184,False,False,4,9.05305,2020-04-13,,0,city,RJ,0,0
Duque de Caxias,3301702,2020-04-13,919596,False,False,83,9.0257,2020-04-13,0.1928,16,city,RJ,2,0
Guapimirim,3301850,2020-04-13,60517,False,False,3,4.95728,2020-04-13,,0,city,RJ,0,0
Iguaba Grande,3301876,2020-04-13,28310,False,False,4,14.12928,2020-04-13,0.5,2,city,RJ,0,0
Importados/Indefinidos,,2020-04-13,,False,False,1,,2020-04-13,,0,city,RJ,0,0
Itaboraí,3301900,2020-04-13,240592,False,False,24,9.97539,2020-04-13,0.125,3,city,RJ,0,1
Itaguaí,3302007,2020-04-13,133019,False,False,5,3.75886,2020-04-13,0.4,2,city,RJ,0,0
Itaperuna,3302205,2020-04-13,103224,False,False,2,1.93753,2020-04-13,,0,city,RJ,0,0
Itatiaia,3302254,2020-04-13,31805,False,False,1,3.14416,2020-04-13,,0,city,RJ,0,0
Japeri,3302270,2020-04-13,104768,False,False,3,2.86347,2020-04-13,,0,city,RJ,0,0
Macaé,3302403,2020-04-13,256672,False,False,6,2.33761,2020-04-13,0.1667,1,city,RJ,0,0
Magé,3302502,2020-04-13,245071,False,False,20,8.1609,2020-04-13,0.05,1,city,RJ,0,1
Mangaratiba,3302601,2020-04-13,44468,False,False,3,6.74642,2020-04-13,0.3333,1,city,RJ,0,0
Maricá,3302700,2020-04-13,161207,False,False,22,13.64705,2020-04-13,0.1364,3,city,RJ,4,0
Mesquita,3302858,2020-04-13,176103,False,False,30,17.03548,2020-04-13,0.0333,1,city,RJ,0,0
Miguel Pereira,3302908,2020-04-13,25538,False,False,2,7.83147,2020-04-13,0.5,1,city,RJ,0,0
Nilópolis,3303203,2020-04-13,162485,False,False,20,12.30883,2020-04-13,,0,city,RJ,0,0
Niterói,3303302,2020-04-13,513584,False,False,124,24.14405,2020-04-13,0.0565,7,city,RJ,4,1
Nova Friburgo,3303401,2020-04-13,190631,False,False,16,8.39318,2020-04-13,,0,city,RJ,1,0
Nova Iguaçu,3303500,2020-04-13,821128,False,False,96,11.69123,2020-04-13,0.0521,5,city,RJ,8,0
Paracambi,3303609,2020-04-13,52257,False,False,1,1.91362,2020-04-13,,0,city,RJ,0,0
Paraty,3303807,2020-04-13,43165,False,False,1,2.31669,2020-04-13,,0,city,RJ,0,0
Paraíba do Sul,3303708,2020-04-13,44285,False,False,3,6.7743,2020-04-13,,0,city,RJ,0,0
Paty do Alferes,3303856,2020-04-13,27769,False,False,2,7.20228,2020-04-13,,0,city,RJ,0,0
Petrópolis,3303906,2020-04-13,306191,False,False,28,9.14462,2020-04-13,0.0357,1,city,RJ,0,0
Piraí,3304003,2020-04-13,29277,False,False,1,3.41565,2020-04-13,,0,city,RJ,0,0
Porciúncula,3304102,2020-04-13,18847,False,False,1,5.30588,2020-04-13,,0,city,RJ,0,0
Porto Real,3304110,2020-04-13,19683,False,False,3,15.24158,2020-04-13,,0,city,RJ,0,0
Quatis,3304128,2020-04-13,14302,False,False,2,13.98406,2020-04-13,,0,city,RJ,0,0
Queimados,3304144,2020-04-13,150319,False,False,11,7.31777,2020-04-13,,0,city,RJ,0,0
Resende,3304201,2020-04-13,131341,False,False,6,4.56826,2020-04-13,,0,city,RJ,0,0
Rio Bonito,3304300,2020-04-13,60201,False,False,5,8.30551,2020-04-13,0.4,2,city,RJ,0,0
Rio das Flores,3304508,2020-04-13,9284,False,False,1,10.77122,2020-04-13,,0,city,RJ,0,0
Rio das Ostras,3304524,2020-04-13,150674,False,False,6,3.98211,2020-04-13,0.3333,2,city,RJ,0,0
Rio de Janeiro,3304557,2020-04-13,6718903,False,False,2322,34.55921,2020-04-13,0.0495,115,city,RJ,326,9
Sapucaia,3305406,2020-04-13,18228,False,False,2,10.97213,2020-04-13,,0,city,RJ,1,0
Saquarema,3305505,2020-04-13,89170,False,False,2,2.24291,2020-04-13,,0,city,RJ,0,0
Seropédica,3305554,2020-04-13,82312,False,False,4,4.85956,2020-04-13,,0,city,RJ,0,0
Sumidouro,3305703,2020-04-13,15623,False,False,1,6.40082,2020-04-13,,0,city,RJ,0,0
São Fidélis,3304805,2020-04-13,38669,False,False,3,7.75815,2020-04-13,,0,city,RJ,1,0
São Francisco de Itabapoana,3304755,2020-04-13,42205,False,False,1,2.36939,2020-04-13,,0,city,RJ,0,0
São Gonçalo,3304904,2020-04-13,1084839,False,False,79,7.28219,2020-04-13,0.0506,4,city,RJ,3,0
São João da Barra,3305000,2020-04-13,36102,False,False,1,2.76993,2020-04-13,,0,city,RJ,0,0
São João de Meriti,3305109,2020-04-13,472406,False,False,36,7.62056,2020-04-13,0.0556,2,city,RJ,2,0
São Pedro da Aldeia,3305208,2020-04-13,104476,False,False,5,4.78579,2020-04-13,,0,city,RJ,1,0
Tanguá,3305752,2020-04-13,34309,False,False,4,11.65875,2020-04-13,0.25,1,city,RJ,1,0
Teresópolis,3305802,2020-04-13,182594,False,False,9,4.92897,2020-04-13,,0,city,RJ,1,0
Trajano de Moraes,3305901,2020-04-13,10626,True,False,0,,2020-04-06,,0,city,RJ,0,0
Três Rios,3306008,2020-04-13,81804,False,False,1,1.22243,2020-04-13,,0,city,RJ,0,0
Valença,3306107,2020-04-13,76523,False,False,2,2.61359,2020-04-13,,0,city,RJ,0,0
Volta Redonda,3306305,2020-04-13,273012,False,False,112,41.02384,2020-04-13,0.0536,6,city,RJ,5,0
Acari,2400109,2020-04-13,11136,False,False,1,8.97989,2020-04-13,,0,city,RN,1,0
Apodi,2401008,2020-04-13,35845,False,False,5,13.94895,2020-04-13,0.2,1,city,RN,1,0
Areia Branca,2401107,2020-04-13,27774,False,False,2,7.20098,2020-04-13,,0,city,RN,1,0
Açu,2400208,2020-04-13,58017,False,False,11,18.95996,2020-04-13,,0,city,RN,1,0
Baía Formosa,2401404,2020-04-13,9271,False,False,1,10.78632,2020-04-13,,0,city,RN,0,0
Caicó,2402006,2020-04-13,67952,True,False,0,,2020-04-10,,0,city,RN,0,0
Canguaretama,2402204,2020-04-13,34276,False,False,3,8.75248,2020-04-13,,0,city,RN,0,0
Caraúbas,2402303,2020-04-13,20493,False,False,1,4.87972,2020-04-13,,0,city,RN,0,0
Carnaubais,2402501,2020-04-13,10759,False,False,1,9.29454,2020-04-13,,0,city,RN,0,0
Ceará-Mirim,2402600,2020-04-13,73497,False,False,5,6.803,2020-04-13,,0,city,RN,2,0
Cerro Corá,2402709,2020-04-13,11179,False,False,1,8.94534,2020-04-13,1.0,1,city,RN,0,0
Currais Novos,2403103,2020-04-13,44786,False,False,1,2.23284,2020-04-13,,0,city,RN,1,0
Encanto,2403301,2020-04-13,5638,False,False,1,17.73679,2020-04-13,,0,city,RN,0,0
Extremoz,2403608,2020-04-13,28583,False,False,5,17.49292,2020-04-13,,0,city,RN,-1,0
Importados/Indefinidos,,2020-04-13,,False,False,9,,2020-04-13,,0,city,RN,3,0
Januário Cicco,2405306,2020-04-13,10181,False,False,1,9.82222,2020-04-13,,0,city,RN,0,0
Lagoa de Pedras,2406304,2020-04-13,7544,False,False,1,13.25557,2020-04-13,1.0,1,city,RN,0,0
Luís Gomes,2407005,2020-04-13,10116,False,False,1,9.88533,2020-04-13,,0,city,RN,0,0
Macaíba,2407104,2020-04-13,80792,False,False,7,8.66422,2020-04-13,,0,city,RN,3,0
Monte Alegre,2407807,2020-04-13,22451,False,False,1,4.45414,2020-04-13,,0,city,RN,0,0
Mossoró,2408003,2020-04-13,297378,False,False,79,26.56552,2020-04-13,0.0759,6,city,RN,2,0
Natal,2408102,2020-04-13,884122,False,False,159,17.98394,2020-04-13,0.0314,5,city,RN,14,1
Nísia Floresta,2408201,2020-04-13,27602,False,False,1,3.62293,2020-04-13,,0,city,RN,1,0
Parnamirim,2403251,2020-04-13,261469,False,False,41,15.68064,2020-04-13,,0,city,RN,2,0
Passa e Fica,2409100,2020-04-13,13277,False,False,1,7.53182,2020-04-13,,0,city,RN,0,0
Pau dos Ferros,2409407,2020-04-13,30394,False,False,1,3.29012,2020-04-13,,0,city,RN,1,0
Santa Cruz,2411205,2020-04-13,39674,False,False,1,2.52054,2020-04-13,,0,city,RN,0,0
Santo Antônio,2411502,2020-04-13,24136,False,False,3,12.42957,2020-04-13,,0,city,RN,1,0
São Gonçalo do Amarante,2412005,2020-04-13,102400,False,False,24,23.4375,2020-04-13,0.0417,1,city,RN,2,0
São José de Mipibu,2412203,2020-04-13,43899,False,False,2,4.55591,2020-04-13,,0,city,RN,2,0
São Pedro,2412708,2020-04-13,5971,False,False,1,16.74761,2020-04-13,,0,city,RN,0,0
Taipu,2413904,2020-04-13,12279,False,False,1,8.14399,2020-04-13,1.0,1,city,RN,0,0
Tenente Ananias,2414100,2020-04-13,10786,False,False,2,18.54256,2020-04-13,1.0,2,city,RN,0,0
Tibau,2411056,2020-04-13,4106,False,False,2,48.70921,2020-04-13,,0,city,RN,0,0
Ariquemes,1100023,2020-04-13,107863,True,False,7,6.48971,2020-04-12,,0,city,RO,0,0
Jaru,1100114,2020-04-13,51775,True,False,1,1.93143,2020-04-12,,0,city,RO,0,0
Ji-Paraná,1100122,2020-04-13,128969,True,False,1,0.77538,2020-04-12,,0,city,RO,0,0
Ouro Preto do Oeste,1100155,2020-04-13,36035,True,False,2,5.55016,2020-04-12,,0,city,RO,0,0
Porto Velho,1100205,2020-04-13,529544,True,False,27,5.09873,2020-04-12,0.0741,2,city,RO,0,0
Rolim de Moura,1100288,2020-04-13,55058,True,False,3,5.4488,2020-04-12,,0,city,RO,0,0
Vilhena,1100304,2020-04-13,99854,True,False,1,1.00146,2020-04-12,,0,city,RO,0,0
Alto Alegre,1400050,2020-04-13,15510,False,False,1,6.44745,2020-04-13,1.0,1,city,RR,0,0
Boa Vista,1400100,2020-04-13,399213,False,False,104,26.05126,2020-04-13,0.0192,2,city,RR,30,0
Bonfim,1400159,2020-04-13,12409,False,False,3,24.176,2020-04-13,,0,city,RR,0,0
Cantá,1400175,2020-04-13,18335,False,False,3,16.36215,2020-04-13,,0,city,RR,0,0
Pacaraima,1400456,2020-04-13,17401,False,False,2,11.49359,2020-04-13,,0,city,RR,0,0
Ajuricaba,4300208,2020-04-13,7024,False,False,1,14.2369,2020-04-13,,0,city,RS,1,0
Alegrete,4300406,2020-04-13,73589,False,False,1,1.3589,2020-04-13,,0,city,RS,0,0
Alvorada,4300604,2020-04-13,210305,False,False,4,1.902,2020-04-13,0.25,1,city,RS,-1,0
Anta Gorda,4300703,2020-04-13,5981,False,False,2,33.43922,2020-04-13,,0,city,RS,0,0
Arroio do Sal,4301057,2020-04-13,10065,False,False,1,9.93542,2020-04-13,,0,city,RS,0,0
Arroio dos Ratos,4301107,2020-04-13,14151,False,False,3,21.19992,2020-04-13,,0,city,RS,0,0
Bagé,4301602,2020-04-13,121143,False,False,27,22.28771,2020-04-13,,0,city,RS,0,0
Bento Gonçalves,4302105,2020-04-13,120454,False,False,11,9.13212,2020-04-13,,0,city,RS,0,0
Bom Retiro do Sul,4302402,2020-04-13,12328,False,False,1,8.11162,2020-04-13,,0,city,RS,0,0
Cachoeira do Sul,4303004,2020-04-13,82201,False,False,2,2.43306,2020-04-13,,0,city,RS,0,0
Cachoeirinha,4303103,2020-04-13,130293,False,False,6,4.60501,2020-04-13,,0,city,RS,0,0
Camaquã,4303509,2020-04-13,66261,True,False,0,,2020-03-30,,0,city,RS,0,0
Campo Bom,4303905,2020-04-13,66712,False,False,4,5.99592,2020-04-13,,0,city,RS,0,0
Canguçu,4304507,2020-04-13,56045,False,False,1,1.78428,2020-04-13,,0,city,RS,0,0
Canoas,4304606,2020-04-13,346616,False,False,12,3.46204,2020-04-13,0.0833,1,city,RS,-1,0
Capão da Canoa,4304630,2020-04-13,53049,False,False,6,11.3103,2020-04-13,,0,city,RS,2,0
Capão do Leão,4304663,2020-04-13,25354,False,False,1,3.94415,2020-04-13,,0,city,RS,0,0
Carlos Barbosa,4304804,2020-04-13,29833,False,False,1,3.35199,2020-04-13,,0,city,RS,0,0
Caxias do Sul,4305108,2020-04-13,510906,False,False,33,6.45911,2020-04-13,,0,city,RS,-1,0
Cerro Grande do Sul,4305173,2020-04-13,12239,False,False,1,8.1706,2020-04-13,,0,city,RS,0,0
Charqueadas,4305355,2020-04-13,40789,False,False,1,2.45164,2020-04-13,,0,city,RS,0,0
Cidreira,4305454,2020-04-13,16254,False,False,2,12.30466,2020-04-13,,0,city,RS,0,0
Cruzeiro do Sul,4306205,2020-04-13,12348,False,False,2,16.19695,2020-04-13,,0,city,RS,1,0
Dois Irmãos,4306403,2020-04-13,32671,False,False,2,6.12164,2020-04-13,,0,city,RS,0,0
Dom Pedrito,4306601,2020-04-13,38461,False,False,1,2.60004,2020-04-13,,0,city,RS,0,0
Eldorado do Sul,4306767,2020-04-13,41285,False,False,1,2.42219,2020-04-13,,0,city,RS,0,0
Encantado,4306809,2020-04-13,22706,False,False,2,8.80824,2020-04-13,,0,city,RS,0,0
Encruzilhada do Sul,4306908,2020-04-13,25877,False,False,2,7.72887,2020-04-13,0.5,1,city,RS,0,0
Erechim,4307005,2020-04-13,105862,False,False,3,2.83388,2020-04-13,,0,city,RS,0,0
Espumoso,4307500,2020-04-13,15588,False,False,1,6.41519,2020-04-13,,0,city,RS,1,0
Esteio,4307708,2020-04-13,83202,False,False,3,3.60568,2020-04-13,,0,city,RS,1,0
Estrela,4307807,2020-04-13,34116,False,False,2,5.86235,2020-04-13,,0,city,RS,0,0
Estância Velha,4307609,2020-04-13,50022,False,False,3,5.99736,2020-04-13,,0,city,RS,0,0
Farroupilha,4307906,2020-04-13,72331,False,False,6,8.2952,2020-04-13,,0,city,RS,1,0
Garibaldi,4308607,2020-04-13,35070,False,False,2,5.70288,2020-04-13,,0,city,RS,0,0
Glorinha,4309050,2020-04-13,8098,False,False,1,12.34873,2020-04-13,,0,city,RS,0,0
Gravataí,4309209,2020-04-13,281519,False,False,13,4.61781,2020-04-13,,0,city,RS,0,0
Guaíba,4309308,2020-04-13,98143,False,False,1,1.01892,2020-04-13,,0,city,RS,0,0
Harmonia,4309555,2020-04-13,4866,False,False,3,61.65228,2020-04-13,,0,city,RS,0,0
Imbé,4310330,2020-04-13,22800,False,False,1,4.38596,2020-04-13,,0,city,RS,0,0
Ivoti,4310801,2020-04-13,24293,False,False,4,16.46565,2020-04-13,0.25,1,city,RS,0,0
Lajeado,4311403,2020-04-13,84014,False,False,18,21.425,2020-04-13,,0,city,RS,2,0
Marau,4311809,2020-04-13,44161,False,False,9,20.37997,2020-04-13,0.1111,1,city,RS,0,0
Minas do Leão,4312252,2020-04-13,8075,False,False,2,24.7678,2020-04-13,,0,city,RS,0,0
Montenegro,4312401,2020-04-13,65264,False,False,1,1.53224,2020-04-13,,0,city,RS,0,0
Nova Palma,4313102,2020-04-13,6512,False,False,1,15.35627,2020-04-13,,0,city,RS,0,0
Novo Hamburgo,4313409,2020-04-13,246748,False,False,26,10.53707,2020-04-13,0.0769,2,city,RS,1,0
Osório,4313508,2020-04-13,45994,False,False,2,4.34839,2020-04-13,,0,city,RS,0,0
Paraí,4314001,2020-04-13,7657,False,False,2,26.11989,2020-04-13,,0,city,RS,0,0
Pareci Novo,4314035,2020-04-13,3837,False,False,1,26.06203,2020-04-13,,0,city,RS,0,0
Passo Fundo,4314100,2020-04-13,203275,False,False,19,9.34694,2020-04-13,0.1053,2,city,RS,1,0
Pelotas,4314407,2020-04-13,342405,False,False,9,2.62847,2020-04-13,,0,city,RS,4,0
Piratini,4314605,2020-04-13,20663,False,False,1,4.83957,2020-04-13,,0,city,RS,0,0
Porto Alegre,4314902,2020-04-13,1483771,False,False,315,21.22969,2020-04-13,0.0222,7,city,RS,1,1
Rio Grande,4315602,2020-04-13,211005,False,False,3,1.42177,2020-04-13,,0,city,RS,0,0
Rio Pardo,4315701,2020-04-13,38275,False,False,1,2.61267,2020-04-13,,0,city,RS,1,0
Rolante,4316006,2020-04-13,21349,False,False,1,4.68406,2020-04-13,,0,city,RS,0,0
Sananduva,4316600,2020-04-13,16270,False,False,2,12.29256,2020-04-13,,0,city,RS,0,0
Sant'Ana do Livramento,4317103,2020-04-13,77027,False,False,7,9.08772,2020-04-13,,0,city,RS,0,0
Santa Cruz do Sul,4316808,2020-04-13,130416,False,False,1,0.76678,2020-04-13,,0,city,RS,0,0
Santa Maria,4316907,2020-04-13,282123,False,False,8,2.83564,2020-04-13,,0,city,RS,0,0
Santa Rosa,4317202,2020-04-13,73254,False,False,4,5.46045,2020-04-13,,0,city,RS,0,0
Santiago,4317400,2020-04-13,49425,False,False,1,2.02327,2020-04-13,,0,city,RS,0,0
Santo Antônio da Patrulha,4317608,2020-04-13,42894,False,False,2,4.66266,2020-04-13,,0,city,RS,0,0
Santo Cristo,4317905,2020-04-13,14257,False,False,1,7.0141,2020-04-13,,0,city,RS,1,0
Sapiranga,4319901,2020-04-13,81734,False,False,1,1.22348,2020-04-13,,0,city,RS,0,0
Sapucaia do Sul,4320008,2020-04-13,141075,False,False,5,3.54421,2020-04-13,,0,city,RS,2,0
Sarandi,4320107,2020-04-13,24489,False,False,1,4.08347,2020-04-13,,0,city,RS,0,0
Serafina Corrêa,4320404,2020-04-13,17502,False,False,5,28.56816,2020-04-13,,0,city,RS,0,0
São Domingos do Sul,4318051,2020-04-13,3074,False,False,3,97.59271,2020-04-13,,0,city,RS,0,0
São Gabriel,4318309,2020-04-13,62105,False,False,1,1.61018,2020-04-13,,0,city,RS,0,0
São Jorge,4318440,2020-04-13,2824,False,False,2,70.82153,2020-04-13,,0,city,RS,1,0
São Leopoldo,4318705,2020-04-13,236835,False,False,16,6.75576,2020-04-13,0.0625,1,city,RS,0,0
São Lourenço do Sul,4318804,2020-04-13,43582,False,False,1,2.29453,2020-04-13,,0,city,RS,0,0
São Sebastião do Caí,4319505,2020-04-13,25685,False,False,2,7.78665,2020-04-13,,0,city,RS,0,0
Tabaí,4320859,2020-04-13,4719,False,False,4,84.76372,2020-04-13,,0,city,RS,0,0
Taquara,4321204,2020-04-13,57466,False,False,1,1.74016,2020-04-13,,0,city,RS,0,0
Taquari,4321303,2020-04-13,26862,False,False,5,18.61365,2020-04-13,,0,city,RS,1,0
Teutônia,4321451,2020-04-13,33232,False,False,1,3.00915,2020-04-13,,0,city,RS,1,0
Torres,4321501,2020-04-13,38732,False,False,9,23.2366,2020-04-13,,0,city,RS,0,0
Tramandaí,4321600,2020-04-13,51715,False,False,1,1.93367,2020-04-13,,0,city,RS,0,0
Tupandi,4322251,2020-04-13,4855,False,False,1,20.59732,2020-04-13,,0,city,RS,0,0
Uruguaiana,4322400,2020-04-13,126970,False,False,3,2.36276,2020-04-13,,0,city,RS,0,0
Vacaria,4322509,2020-04-13,66218,False,False,1,1.51016,2020-04-13,,0,city,RS,0,0
Venâncio Aires,4322608,2020-04-13,71554,False,False,1,1.39755,2020-04-13,,0,city,RS,1,0
Veranópolis,4322806,2020-04-13,26241,False,False,1,3.81083,2020-04-13,,0,city,RS,0,0
Viamão,4323002,2020-04-13,255224,False,False,8,3.1345,2020-04-13,,0,city,RS,0,0
Vila Maria,4323408,2020-04-13,4358,False,False,1,22.94631,2020-04-13,,0,city,RS,0,0
Anita Garibaldi,4201000,2020-04-13,7133,False,False,1,14.01935,2020-04-13,,0,city,SC,0,0
Antônio Carlos,4201208,2020-04-13,8513,False,False,11,129.21414,2020-04-13,0.2727,3,city,SC,0,0
Araranguá,4201406,2020-04-13,68228,False,False,4,5.8627,2020-04-13,,0,city,SC,0,0
Aurora,4201901,2020-04-13,5679,False,False,1,17.60873,2020-04-13,,0,city,SC,0,0
Balneário Arroio do Silva,4201950,2020-04-13,13071,False,False,2,15.30105,2020-04-13,,0,city,SC,0,0
Balneário Camboriú,4202008,2020-04-13,142295,False,False,57,40.05763,2020-04-13,,0,city,SC,1,0
Balneário Gaivota,4202073,2020-04-13,10979,False,False,2,18.2166,2020-04-13,0.5,1,city,SC,0,0
Balneário Piçarras,4212809,2020-04-13,23147,False,False,2,8.64043,2020-04-13,,0,city,SC,0,0
Barra Velha,4202107,2020-04-13,29168,False,False,1,3.42841,2020-04-13,,0,city,SC,0,0
Biguaçu,4202305,2020-04-13,68481,False,False,2,2.92052,2020-04-13,,0,city,SC,0,0
Blumenau,4202404,2020-04-13,357199,False,False,68,19.03701,2020-04-13,,0,city,SC,3,0
Botuverá,4202701,2020-04-13,5246,False,False,2,38.12429,2020-04-13,,0,city,SC,0,0
Braço do Norte,4202800,2020-04-13,33450,False,False,25,74.73842,2020-04-13,,0,city,SC,0,0
Brusque,4202909,2020-04-13,134723,False,False,17,12.61848,2020-04-13,,0,city,SC,0,0
Camboriú,4203204,2020-04-13,82989,False,False,45,54.22405,2020-04-13,,0,city,SC,2,0
Canelinha,4203709,2020-04-13,12240,False,False,1,8.16993,2020-04-13,,0,city,SC,0,0
Capivari de Baixo,4203956,2020-04-13,24871,False,False,1,4.02075,2020-04-13,,0,city,SC,1,0
Caçador,4203006,2020-04-13,78595,False,False,3,3.81704,2020-04-13,,0,city,SC,0,0
Chapecó,4204202,2020-04-13,220367,False,False,6,2.72273,2020-04-13,,0,city,SC,0,0
Cocal do Sul,4204251,2020-04-13,16684,False,False,1,5.99377,2020-04-13,,0,city,SC,0,0
Criciúma,4204608,2020-04-13,215186,False,False,40,18.58857,2020-04-13,0.1,4,city,SC,2,1
Florianópolis,4205407,2020-04-13,500973,False,False,199,39.7227,2020-04-13,0.0151,3,city,SC,22,0
Forquilhinha,4205456,2020-04-13,26793,False,False,1,3.73232,2020-04-13,,0,city,SC,0,0
Garopaba,4205704,2020-04-13,23078,False,False,2,8.66626,2020-04-13,,0,city,SC,1,0
Gaspar,4205902,2020-04-13,69639,False,False,5,7.17988,2020-04-13,0.2,1,city,SC,0,0
Governador Celso Ramos,4206009,2020-04-13,14471,False,False,3,20.73112,2020-04-13,,0,city,SC,0,0
Gravatal,4206207,2020-04-13,11501,False,False,9,78.25406,2020-04-13,,0,city,SC,0,0
Guabiruba,4206306,2020-04-13,23832,False,False,1,4.19604,2020-04-13,,0,city,SC,0,0
Guaramirim,4206504,2020-04-13,44819,False,False,1,2.2312,2020-04-13,,0,city,SC,0,0
Imbituba,4207304,2020-04-13,44853,False,False,9,20.06555,2020-04-13,,0,city,SC,0,0
Importados/Indefinidos,,2020-04-13,,False,False,11,,2020-04-13,,0,city,SC,0,0
Indaial,4207502,2020-04-13,69425,False,False,3,4.32121,2020-04-13,0.3333,1,city,SC,0,0
Ipumirim,4207700,2020-04-13,7593,False,False,2,26.34005,2020-04-13,,0,city,SC,2,0
Irati,4207858,2020-04-13,1930,False,False,1,51.81347,2020-04-13,,0,city,SC,0,0
Itajaí,4208203,2020-04-13,219536,False,False,37,16.85373,2020-04-13,0.0541,2,city,SC,0,0
Itapema,4208302,2020-04-13,65312,False,False,7,10.71779,2020-04-13,,0,city,SC,0,0
Itapiranga,4208401,2020-04-13,16872,False,False,1,5.92698,2020-04-13,,0,city,SC,0,0
Ituporanga,4208500,2020-04-13,25086,False,False,0,,2020-04-13,,0,city,SC,-1,0
Içara,4207007,2020-04-13,56421,False,False,7,12.40673,2020-04-13,,0,city,SC,0,0
Jaguaruna,4208807,2020-04-13,20024,False,False,3,14.98202,2020-04-13,,0,city,SC,0,0
Jaraguá do Sul,4208906,2020-04-13,177697,False,False,10,5.62756,2020-04-13,,0,city,SC,0,0
Joaçaba,4209003,2020-04-13,30118,False,False,1,3.32027,2020-04-13,,0,city,SC,0,0
Joinville,4209102,2020-04-13,590466,False,False,58,9.82275,2020-04-13,0.0345,2,city,SC,4,1
Lages,4209300,2020-04-13,157544,False,False,10,6.34743,2020-04-13,,0,city,SC,1,0
Laguna,4209409,2020-04-13,45814,False,False,4,8.73096,2020-04-13,,0,city,SC,0,0
Mafra,4210100,2020-04-13,56292,False,False,1,1.77645,2020-04-13,,0,city,SC,0,0
Massaranduba,4210605,2020-04-13,16916,False,False,1,5.91156,2020-04-13,1.0,1,city,SC,0,0
Morro da Fumaça,4211207,2020-04-13,17796,False,False,2,11.23848,2020-04-13,,0,city,SC,0,0
Navegantes,4211306,2020-04-13,81475,False,False,7,8.59159,2020-04-13,,0,city,SC,0,0
Nova Trento,4211504,2020-04-13,14549,False,False,1,6.87332,2020-04-13,,0,city,SC,0,0
Orleans,4211702,2020-04-13,22912,False,False,2,8.72905,2020-04-13,,0,city,SC,1,0
Palhoça,4211900,2020-04-13,171797,False,False,11,6.40291,2020-04-13,0.0909,1,city,SC,2,0
Papanduva,4212205,2020-04-13,19320,False,False,2,10.35197,2020-04-13,,0,city,SC,0,0
Paulo Lopes,4212304,2020-04-13,7494,False,False,1,13.34401,2020-04-13,,0,city,SC,0,0
Pedras Grandes,4212403,2020-04-13,3976,False,False,2,50.30181,2020-04-13,0.5,1,city,SC,0,0
Pescaria Brava,4212650,2020-04-13,10091,False,False,1,9.90982,2020-04-13,,0,city,SC,0,0
Pomerode,4213203,2020-04-13,33447,False,False,1,2.9898,2020-04-13,,0,city,SC,0,0
Porto Belo,4213500,2020-04-13,21388,False,False,5,23.37759,2020-04-13,0.2,1,city,SC,0,0
Rancho Queimado,4214300,2020-04-13,2878,False,False,2,69.4927,2020-04-13,,0,city,SC,0,0
Rio Negrinho,4215000,2020-04-13,42302,False,False,1,2.36395,2020-04-13,,0,city,SC,0,0
Rio Rufino,4215059,2020-04-13,2483,False,False,1,40.27386,2020-04-13,,0,city,SC,0,0
Rio do Sul,4214805,2020-04-13,71061,False,False,1,1.40724,2020-04-13,,0,city,SC,1,0
Sangão,4215455,2020-04-13,12678,False,False,1,7.88768,2020-04-13,,0,city,SC,0,0
Santa Cecília,4215505,2020-04-13,16830,False,False,1,5.94177,2020-04-13,,0,city,SC,0,0
Santa Rosa de Lima,4215604,2020-04-13,2142,False,False,2,93.37068,2020-04-13,,0,city,SC,0,0
Santo Amaro da Imperatriz,4215703,2020-04-13,23245,False,False,1,4.302,2020-04-13,,0,city,SC,0,0
Schroeder,4217402,2020-04-13,21365,False,False,1,4.68055,2020-04-13,,0,city,SC,0,0
Siderópolis,4217600,2020-04-13,14007,False,False,5,35.69644,2020-04-13,,0,city,SC,0,0
Sombrio,4217709,2020-04-13,30374,False,False,7,23.04603,2020-04-13,0.1429,1,city,SC,0,0
São Bento do Sul,4215802,2020-04-13,84507,False,False,1,1.18333,2020-04-13,,0,city,SC,0,0
